Program started
Initialize MPU6050
 * Sleep Mode:            Disabled
 * Clock Source:          PLL with X axis gyroscope reference
 * Accelerometer:         +/- 2 g
 * Accelerometer offsets: -3540 / -3691 / 1478
 * Gyroscope:         2000 dps
 * Gyroscope offsets: 155 / 15 / 15
button pressed
Time, ACC_X-raw, ACC_Y-raw, ACC_Z-raw, ACC_X-norm, ACC_Y-norm, ACC_Z-norm, GYRO_X-raw, GYRO_Y-raw,GYRO_Z-raw, GYRO_X-norm, GYRO_Y-norm, GYRO_Z-norm, Ceramic_Piezo, Film_Piezo, Weighted_Film_Piezo, Vibration_Senso
3558,208.00,-580.00,16868.00,0.10,-0.35,10.03,66.00,18.00,32.00,0.01,-0.11,0.14,53,121,171 ,
4257,172.00,-604.00,16832.00,0.11,-0.34,10.05,66.00,18.00,31.00,-0.05,0.01,0.02,53,124,176 ,
4957,184.00,-552.00,16780.00,0.14,-0.33,9.99,66.00,19.00,31.00,-0.05,-0.05,-0.04,57,125,178 ,
5657,160.00,-492.00,16752.00,0.09,-0.39,10.04,65.00,22.00,31.00,0.01,0.19,-0.10,54,124,179 ,
6357,120.00,-592.00,16824.00,0.10,-0.36,10.04,66.00,19.00,32.00,-0.05,-0.05,-0.04,54,124,180 ,
7057,84.00,-632.00,16736.00,0.12,-0.36,10.05,66.00,20.00,29.00,-0.05,0.13,-0.04,63,126,180 ,
7757,164.00,-580.00,16912.00,0.08,-0.34,10.06,67.00,20.00,30.00,0.08,0.13,0.20,61,126,184 ,
8456,112.00,-572.00,16780.00,0.06,-0.36,10.05,65.00,21.00,33.00,0.08,0.07,0.02,59,128,184 ,
9157,88.00,-608.00,16784.00,0.09,-0.37,10.04,65.00,16.00,30.00,-0.17,-0.11,0.02,60,128,184 ,
9856,100.00,-476.00,16844.00,0.05,-0.32,10.09,69.00,18.00,31.00,-0.05,0.07,0.02,64,128,185 ,
10557,232.00,-568.00,16832.00,0.04,-0.32,10.08,65.00,22.00,34.00,-0.17,0.19,0.14,60,128,184 ,
button pressed
696,256.00,-528.00,16872.00,0.05,-0.33,10.00,64.00,15.00,34.00,-0.17,-0.17,0.14,64,182,198 ,
886,216.00,-592.00,16476.00,0.07,-0.36,9.92,67.00,25.00,32.00,-0.05,0.25,0.08,65,146,189 ,1532
1587,132.00,-544.00,16752.00,0.08,-0.32,10.04,65.00,19.00,33.00,0.08,0.01,0.08,61,117,182 ,
2287,104.00,-548.00,16736.00,0.10,-0.35,10.07,65.00,18.00,30.00,-0.23,0.01,0.02,67,128,186 ,
2987,208.00,-560.00,16896.00,0.04,-0.36,10.14,66.00,19.00,31.00,0.08,0.13,0.08,68,130,186 ,
3687,96.00,-636.00,16832.00,0.13,-0.36,10.03,63.00,18.00,33.00,-0.17,-0.17,0.14,68,130,187 ,
4387,176.00,-564.00,16996.00,0.12,-0.31,10.13,66.00,19.00,33.00,0.08,-0.11,0.02,63,128,186 ,
5087,124.00,-612.00,16864.00,0.10,-0.33,10.01,66.00,22.00,31.00,0.14,0.07,0.02,66,129,185 ,
5786,20.00,-524.00,16764.00,0.07,-0.38,10.07,67.00,19.00,32.00,0.08,0.25,0.08,62,128,184 ,
6487,196.00,-536.00,16912.00,0.11,-0.37,10.12,65.00,20.00,32.00,-0.05,0.01,-0.04,64,128,181 ,
7186,136.00,-560.00,16756.00,0.06,-0.35,10.01,67.00,19.00,32.00,0.01,0.07,0.08,66,128,180 ,
7887,100.00,-576.00,16924.00,0.10,-0.29,10.18,67.00,17.00,33.00,-0.11,0.07,0.08,64,128,179 ,
8586,100.00,-600.00,16848.00,0.09,-0.36,10.09,64.00,22.00,30.00,-0.05,0.07,-0.10,65,128,179 ,
9286,124.00,-524.00,16816.00,0.03,-0.33,10.06,65.00,18.00,29.00,-0.11,-0.11,-0.17,67,128,179 ,
9986,100.00,-512.00,16828.00,0.07,-0.36,10.09,66.00,19.00,33.00,-0.11,0.07,0.14,67,128,176 ,
10686,176.00,-516.00,16868.00,0.11,-0.31,10.12,65.00,19.00,34.00,-0.11,0.13,0.08,62,130,179 ,
button pressed
697,132.00,-556.00,17012.00,0.07,-0.36,10.07,66.00,19.00,29.00,-0.05,0.25,0.02,36,143,125 ,
903,72.00,-616.00,16928.00,0.04,-0.32,10.12,67.00,18.00,32.00,0.14,-0.23,0.08,40,125,124 ,2199
1159,644.00,-456.00,10784.00,-0.57,0.26,13.72,60.00,13.00,30.00,0.01,0.50,0.14,40,95,122 ,204
1858,108.00,-556.00,16900.00,0.12,-0.39,10.13,63.00,18.00,32.00,0.01,0.07,0.32,43,91,119 ,
2558,80.00,-696.00,16784.00,0.04,-0.33,10.02,66.00,17.00,33.00,-0.11,-0.05,0.02,41,96,120 ,
3258,172.00,-560.00,16984.00,0.13,-0.37,10.08,66.00,17.00,32.00,0.08,0.01,0.02,41,88,119 ,
3958,80.00,-568.00,16844.00,0.02,-0.37,10.03,68.00,18.00,32.00,-0.05,-0.11,0.08,40,88,118 ,
4658,144.00,-600.00,16772.00,0.09,-0.33,10.12,65.00,16.00,30.00,-0.05,-0.11,-0.10,38,87,119 ,
5358,160.00,-536.00,16916.00,0.07,-0.33,10.04,67.00,21.00,30.00,-0.05,0.13,-0.17,39,85,117 ,
6057,188.00,-572.00,16928.00,0.12,-0.31,10.12,64.00,17.00,31.00,0.01,0.01,0.08,37,86,116 ,
6758,116.00,-540.00,16980.00,0.05,-0.32,10.19,65.00,20.00,33.00,-0.17,0.01,0.02,35,86,114 ,
7457,172.00,-604.00,16896.00,0.04,-0.39,10.11,66.00,18.00,29.00,-0.05,0.01,0.08,36,82,113 ,
8158,164.00,-632.00,16908.00,0.06,-0.39,10.09,67.00,18.00,31.00,0.08,0.01,-0.04,36,82,112 ,
8857,88.00,-556.00,16772.00,0.11,-0.37,10.06,64.00,21.00,31.00,-0.05,-0.05,0.08,37,84,113 ,
9557,104.00,-624.00,16908.00,0.07,-0.39,10.13,64.00,20.00,33.00,-0.05,0.07,-0.17,34,87,114 ,
10257,76.00,-620.00,16900.00,-0.00,-0.33,10.09,63.00,19.00,32.00,0.01,-0.05,0.08,34,86,113 ,
button pressed
696,132.00,-648.00,16832.00,0.11,-0.31,10.01,68.00,18.00,31.00,-0.05,-0.30,0.02,32,106,121 ,
1205,192.00,-540.00,18148.00,-0.08,-0.38,10.04,66.00,9.00,32.00,-0.11,-0.36,0.08,36,103,126 ,1186
1222,568.00,-328.00,15416.00,-0.15,-0.66,11.15,63.00,11.00,29.00,0.08,1.72,0.08,37,99,130 ,518
1367,-60.00,-844.00,16688.00,-0.09,-0.58,7.69,64.00,21.00,30.00,0.14,-0.48,0.02,31,68,120 ,26
2066,228.00,-588.00,16952.00,0.11,-0.33,10.14,63.00,17.00,29.00,-0.11,0.01,-0.04,34,72,118 ,
2767,120.00,-632.00,16896.00,0.04,-0.35,10.12,65.00,16.00,30.00,-0.11,-0.11,0.02,33,102,128 ,
3466,96.00,-568.00,16752.00,0.07,-0.29,10.02,64.00,18.00,33.00,-0.05,0.07,0.02,34,104,130 ,
4167,4.00,-456.00,16708.00,0.11,-0.33,9.99,66.00,20.00,31.00,-0.05,0.01,0.02,37,105,130 ,
4866,172.00,-576.00,16884.00,0.12,-0.32,10.08,67.00,19.00,29.00,-0.05,-0.17,-0.04,33,104,130 ,
5566,116.00,-572.00,16920.00,0.07,-0.36,10.12,67.00,20.00,27.00,-0.11,0.25,-0.17,36,99,130 ,
6266,152.00,-596.00,16824.00,0.09,-0.35,10.10,67.00,21.00,32.00,0.01,0.01,0.08,36,93,129 ,
6966,172.00,-504.00,16828.00,0.06,-0.27,10.00,67.00,16.00,31.00,-0.11,0.01,0.02,33,102,132 ,
7666,196.00,-592.00,16776.00,0.10,-0.27,10.01,64.00,19.00,32.00,-0.17,0.01,-0.04,36,112,132 ,
8366,84.00,-648.00,16864.00,0.08,-0.42,10.13,67.00,19.00,32.00,-0.11,0.01,0.02,32,113,134 ,
9065,228.00,-540.00,17016.00,0.12,-0.30,10.11,65.00,21.00,32.00,-0.05,0.25,0.02,35,112,133 ,
9766,224.00,-640.00,16804.00,0.10,-0.35,10.04,65.00,21.00,31.00,0.01,0.07,-0.04,36,112,131 ,
10465,132.00,-640.00,16804.00,0.06,-0.35,10.09,64.00,21.00,30.00,-0.05,0.13,-0.04,33,112,130 ,
button pressed
695,184.00,-520.00,16624.00,0.14,-0.31,9.97,64.00,21.00,31.00,-0.11,0.07,0.14,54,128,195 ,
1132,-116.00,-656.00,17324.00,0.11,-0.31,10.14,67.00,21.00,34.00,0.08,0.56,0.08,57,125,203 ,2146
1185,148.00,-580.00,16804.00,0.11,-0.31,10.14,67.00,20.00,33.00,0.01,-0.05,0.08,61,128,210 ,1
1215,88.00,-548.00,16664.00,0.08,-0.30,10.00,66.00,21.00,31.00,0.08,-0.05,-0.10,66,79,192 ,553
1251,196.00,-512.00,16892.00,0.11,-0.37,10.14,66.00,21.00,34.00,-0.05,-0.05,0.08,62,68,179 ,351
1952,76.00,-608.00,16900.00,0.11,-0.34,10.06,67.00,19.00,31.00,0.01,-0.05,-0.04,56,59,177 ,
2396,244.00,-624.00,16928.00,0.07,-0.30,10.17,63.00,19.00,30.00,-0.23,0.07,0.08,64,118,201 ,
2699,120.00,-528.00,16908.00,0.08,-0.27,10.08,65.00,18.00,31.00,0.08,0.01,0.02,65,114,203 ,
2767,96.00,-548.00,16832.00,0.05,-0.33,10.04,66.00,19.00,29.00,0.01,0.07,0.02,62,109,201 ,1
2854,116.00,-644.00,16916.00,0.08,-0.37,10.00,66.00,18.00,35.00,-0.05,0.13,0.14,60,82,192 ,
2943,196.00,-600.00,17048.00,0.11,-0.36,10.18,66.00,19.00,32.00,0.08,0.13,0.02,60,77,188 ,
2951,76.00,-644.00,16960.00,0.05,-0.39,10.15,68.00,17.00,32.00,0.14,-0.17,0.02,66,333,260 ,23
3651,200.00,-580.00,16888.00,0.11,-0.36,10.07,64.00,21.00,32.00,0.01,0.13,0.14,59,259,240 ,
4352,172.00,-584.00,16876.00,0.10,-0.36,10.10,66.00,17.00,32.00,-0.17,-0.17,0.02,67,161,220 ,
5051,140.00,-560.00,16896.00,0.08,-0.39,10.07,66.00,21.00,34.00,0.01,0.01,0.20,74,135,216 ,
5752,72.00,-588.00,16892.00,0.01,-0.37,10.07,66.00,22.00,32.00,-0.05,0.07,0.08,78,132,221 ,
6451,68.00,-580.00,16892.00,0.07,-0.38,10.08,65.00,18.00,30.00,0.08,-0.05,0.02,78,130,224 ,
7151,232.00,-548.00,16760.00,0.09,-0.33,9.96,67.00,20.00,32.00,0.01,0.01,0.02,82,132,229 ,
7851,52.00,-596.00,16820.00,0.03,-0.35,9.99,66.00,19.00,30.00,-0.11,0.01,-0.04,83,133,234 ,
8551,232.00,-572.00,16936.00,0.09,-0.33,10.08,63.00,19.00,34.00,-0.17,0.07,0.14,81,133,238 ,
9251,136.00,-604.00,16776.00,0.10,-0.32,10.04,66.00,16.00,30.00,0.08,0.07,-0.04,87,134,238 ,
9951,60.00,-636.00,16776.00,0.10,-0.34,10.09,64.00,23.00,34.00,-0.17,0.07,0.20,86,135,239 ,
10650,208.00,-544.00,16764.00,0.16,-0.34,10.04,66.00,19.00,31.00,0.01,-0.05,0.08,83,133,240 ,
button pressed
695,44.00,-556.00,16768.00,-0.03,-0.34,10.01,66.00,15.00,31.00,0.08,-0.11,-0.04,97,188,275 ,
815,-84.00,-600.00,17044.00,0.08,-0.28,10.07,67.00,28.00,36.00,0.01,0.68,0.20,92,155,261 ,2221
1515,152.00,-580.00,16896.00,0.07,-0.37,10.05,65.00,20.00,32.00,0.08,0.13,0.08,92,127,251 ,
2215,192.00,-572.00,16848.00,0.06,-0.33,10.12,66.00,18.00,31.00,-0.05,0.13,0.08,88,136,249 ,
2915,136.00,-588.00,16820.00,0.08,-0.36,10.10,64.00,18.00,31.00,0.08,-0.11,0.02,90,141,247 ,
3614,252.00,-568.00,16756.00,0.15,-0.34,10.11,66.00,19.00,30.00,-0.05,0.07,-0.04,93,138,244 ,
4315,172.00,-612.00,17000.00,0.07,-0.35,10.13,67.00,19.00,32.00,0.14,0.01,0.20,93,141,239 ,
5014,184.00,-580.00,17008.00,0.08,-0.34,10.16,67.00,18.00,32.00,-0.11,-0.05,0.14,84,140,238 ,
5715,276.00,-620.00,16856.00,0.05,-0.38,10.19,66.00,19.00,30.00,0.01,0.01,-0.04,86,138,235 ,
6414,220.00,-584.00,16836.00,0.14,-0.36,10.05,69.00,21.00,30.00,0.08,0.13,-0.10,83,138,228 ,
7114,92.00,-616.00,16840.00,0.07,-0.36,10.11,64.00,18.00,32.00,-0.05,-0.11,0.08,87,139,227 ,
7814,164.00,-556.00,16828.00,0.12,-0.35,10.05,66.00,22.00,31.00,0.08,0.13,0.20,87,138,224 ,
8514,96.00,-568.00,16828.00,0.10,-0.36,10.11,65.00,18.00,30.00,-0.05,0.01,0.08,82,138,222 ,
9214,64.00,-576.00,16944.00,0.13,-0.31,10.08,63.00,20.00,32.00,-0.29,0.01,0.02,81,137,213 ,
9914,104.00,-592.00,16872.00,0.10,-0.32,10.08,65.00,20.00,36.00,0.01,0.07,0.08,79,137,215 ,
10613,168.00,-644.00,16876.00,0.14,-0.37,10.09,66.00,18.00,32.00,0.01,0.13,-0.04,76,137,212 ,
button pressed
696,156.00,-572.00,16760.00,0.11,-0.33,10.08,65.00,19.00,31.00,-0.05,0.07,0.08,83,194,227 ,
1329,-128.00,-432.00,17968.00,0.11,-0.32,10.59,81.00,25.00,16.00,4.59,10.56,3.86,78,153,214 ,941
2029,36.00,-600.00,16752.00,0.07,-0.40,10.04,65.00,16.00,30.00,-0.05,-0.11,0.14,79,139,222 ,
2729,180.00,-568.00,16696.00,0.05,-0.32,10.00,65.00,18.00,32.00,-0.11,-0.11,0.02,81,136,204 ,
3429,68.00,-404.00,16908.00,0.08,-0.30,10.07,67.00,22.00,30.00,0.14,0.01,0.02,81,137,203 ,
4129,192.00,-616.00,16776.00,0.04,-0.36,10.04,63.00,19.00,31.00,0.08,-0.05,0.02,80,137,200 ,
4829,144.00,-504.00,16760.00,0.10,-0.33,10.09,64.00,20.00,31.00,-0.05,0.07,0.02,75,136,200 ,
5528,132.00,-656.00,16920.00,0.06,-0.37,10.09,65.00,18.00,29.00,0.08,-0.05,0.02,76,136,198 ,
6229,84.00,-620.00,16836.00,0.09,-0.38,10.06,67.00,21.00,31.00,0.01,0.01,-0.04,76,137,198 ,
6928,92.00,-544.00,16816.00,0.06,-0.35,10.01,66.00,18.00,34.00,0.08,0.07,0.26,79,137,196 ,
7629,80.00,-636.00,16828.00,0.09,-0.35,10.10,64.00,18.00,31.00,0.01,0.01,0.02,73,136,194 ,
8328,144.00,-608.00,16844.00,0.05,-0.32,10.06,66.00,20.00,32.00,-0.11,0.19,0.02,79,138,195 ,
9028,128.00,-576.00,16752.00,0.13,-0.34,10.01,66.00,16.00,32.00,0.01,0.01,0.14,78,138,194 ,
9728,52.00,-516.00,16916.00,0.01,-0.37,10.11,63.00,19.00,29.00,-0.17,0.01,-0.04,76,139,193 ,
10428,88.00,-536.00,16788.00,0.06,-0.32,10.09,62.00,19.00,31.00,0.08,0.01,-0.10,77,139,189 ,
button pressed
696,140.00,-592.00,16832.00,0.07,-0.37,10.09,63.00,17.00,31.00,-0.11,-0.17,0.14,84,224,225 ,
1396,220.00,-548.00,16844.00,0.09,-0.33,10.10,63.00,20.00,29.00,-0.17,0.07,-0.17,86,172,210 ,
2096,180.00,-568.00,16808.00,0.02,-0.34,10.05,63.00,18.00,33.00,-0.05,0.07,-0.04,86,245,229 ,
2111,448.00,-776.00,13664.00,-0.15,-0.39,11.43,78.00,-14.00,14.00,-1.51,9.46,3.74,79,249,235 ,466
2811,52.00,-544.00,16848.00,0.09,-0.32,10.01,63.00,20.00,29.00,-0.05,0.07,0.02,84,201,225 ,
3512,136.00,-660.00,16664.00,0.06,-0.32,10.08,63.00,19.00,31.00,-0.11,0.19,0.20,85,264,237 ,
4211,132.00,-520.00,16836.00,0.04,-0.37,10.10,66.00,22.00,30.00,0.08,0.13,-0.10,86,246,233 ,
4912,44.00,-588.00,16800.00,0.03,-0.30,10.01,67.00,17.00,32.00,0.01,-0.11,0.14,83,237,230 ,
5611,80.00,-604.00,16844.00,0.10,-0.35,10.07,68.00,19.00,32.00,0.20,0.01,-0.04,81,230,229 ,
6311,84.00,-516.00,16852.00,0.05,-0.33,10.05,63.00,21.00,31.00,-0.23,0.01,0.08,85,243,235 ,
7011,216.00,-588.00,16816.00,0.11,-0.43,10.06,64.00,20.00,30.00,-0.17,0.01,0.08,87,240,235 ,
7711,132.00,-584.00,16788.00,0.08,-0.33,9.99,64.00,19.00,34.00,0.01,-0.05,0.02,88,239,236 ,
8411,112.00,-540.00,16840.00,0.04,-0.29,10.05,65.00,20.00,29.00,0.08,0.13,-0.04,87,225,232 ,
9111,136.00,-616.00,16976.00,0.11,-0.32,10.07,66.00,19.00,29.00,-0.05,0.07,0.02,88,229,232 ,
9810,140.00,-524.00,16860.00,0.05,-0.30,10.06,70.00,20.00,30.00,0.01,0.01,0.02,88,232,231 ,
10511,188.00,-628.00,16688.00,0.16,-0.33,10.00,63.00,19.00,29.00,-0.05,0.01,-0.10,84,231,229 ,
button pressed
696,124.00,-592.00,16852.00,0.09,-0.34,10.12,63.00,16.00,32.00,-0.05,0.01,0.08,93,215,226 ,
1200,-28.00,-424.00,17624.00,-0.00,-0.41,10.95,67.00,17.00,30.00,-0.17,0.07,0.02,87,218,229 ,1003
1221,-200.00,-560.00,12032.00,0.02,-0.43,11.39,66.00,-8.00,34.00,-0.05,-0.72,0.02,85,254,237 ,447
1922,116.00,-608.00,16884.00,0.05,-0.31,10.11,67.00,20.00,29.00,0.08,0.13,-0.04,81,250,233 ,
2621,196.00,-512.00,16884.00,0.09,-0.33,10.09,64.00,23.00,32.00,-0.11,0.13,0.08,91,231,233 ,
3321,164.00,-600.00,16808.00,0.09,-0.33,10.07,65.00,19.00,33.00,-0.05,0.01,0.08,89,230,234 ,
4021,156.00,-572.00,16776.00,0.12,-0.40,10.05,65.00,20.00,35.00,-0.05,0.13,0.14,86,240,238 ,
4721,128.00,-556.00,16820.00,0.08,-0.33,10.10,64.00,21.00,33.00,-0.05,0.07,0.08,89,242,239 ,
5421,88.00,-628.00,16796.00,0.04,-0.34,10.05,66.00,18.00,29.00,-0.17,0.01,-0.23,88,239,240 ,
6121,160.00,-492.00,16736.00,0.07,-0.36,10.07,67.00,21.00,33.00,-0.17,0.01,0.02,88,238,238 ,
6820,144.00,-572.00,16760.00,0.09,-0.35,9.98,65.00,22.00,32.00,-0.17,0.01,0.08,88,231,239 ,
7521,48.00,-596.00,16972.00,0.09,-0.32,10.10,66.00,19.00,28.00,-0.11,0.07,-0.04,95,228,238 ,
8220,176.00,-648.00,16868.00,0.14,-0.38,10.05,66.00,19.00,29.00,-0.05,-0.05,-0.17,96,240,243 ,
8921,140.00,-572.00,16952.00,0.08,-0.34,10.14,65.00,20.00,31.00,0.08,0.19,0.02,94,229,241 ,
9620,164.00,-476.00,16772.00,0.10,-0.24,10.13,66.00,17.00,31.00,-0.11,-0.05,0.08,89,235,243 ,
10320,156.00,-604.00,16968.00,0.07,-0.30,10.04,66.00,19.00,29.00,-0.05,0.01,0.08,92,214,237 ,
button pressed
696,192.00,-596.00,16744.00,0.07,-0.34,10.06,63.00,16.00,32.00,-0.23,-0.17,0.14,93,174,213 ,
922,-20.00,-836.00,14228.00,0.67,-0.36,8.38,70.00,26.00,34.00,-0.05,-0.72,0.20,90,154,210 ,760
945,-552.00,-340.00,10712.00,0.27,-0.40,11.06,60.00,-2.00,30.00,0.08,1.11,-0.04,83,131,203 ,491
1645,148.00,-548.00,16848.00,0.01,-0.38,10.12,65.00,21.00,30.00,0.14,0.13,-0.17,90,109,186 ,
2345,144.00,-576.00,16880.00,0.08,-0.34,10.07,65.00,20.00,32.00,0.01,-0.05,0.26,90,136,200 ,
3045,196.00,-552.00,16980.00,0.12,-0.35,10.14,64.00,21.00,34.00,-0.05,0.13,0.14,86,143,197 ,
3745,192.00,-560.00,16784.00,0.11,-0.35,10.08,63.00,18.00,29.00,-0.05,-0.11,-0.04,87,144,196 ,
4444,156.00,-524.00,16780.00,0.11,-0.31,10.10,64.00,20.00,32.00,0.01,0.01,0.08,85,144,195 ,
5145,144.00,-576.00,16836.00,0.06,-0.37,10.02,66.00,19.00,32.00,-0.11,0.01,-0.04,87,145,194 ,
5844,144.00,-544.00,16860.00,0.11,-0.28,10.08,65.00,20.00,31.00,0.01,0.07,-0.04,94,147,191 ,
6545,136.00,-584.00,16980.00,0.05,-0.34,10.10,67.00,17.00,32.00,0.01,-0.05,0.02,87,146,194 ,
7244,168.00,-532.00,16764.00,0.06,-0.35,10.08,66.00,19.00,31.00,0.01,0.07,0.08,87,146,194 ,
7945,212.00,-504.00,16824.00,0.12,-0.35,10.15,64.00,17.00,32.00,-0.11,0.01,0.14,87,172,202 ,
8644,132.00,-556.00,17004.00,0.08,-0.34,10.11,66.00,16.00,28.00,0.01,-0.17,-0.04,88,190,209 ,
9344,172.00,-668.00,16836.00,0.10,-0.39,10.10,64.00,18.00,31.00,-0.23,-0.17,0.14,88,191,210 ,
10044,144.00,-592.00,16876.00,0.13,-0.34,10.09,66.00,16.00,30.00,0.14,-0.05,0.02,94,190,211 ,
button pressed
695,284.00,-612.00,16808.00,0.11,-0.35,10.08,67.00,23.00,30.00,0.14,0.19,-0.04,87,188,201 ,
1135,312.00,-620.00,15952.00,0.06,-0.30,9.66,64.00,18.00,29.00,0.01,0.86,-0.04,87,194,205 ,1303
1187,-568.00,-1540.00,13740.00,0.45,-0.07,5.61,62.00,26.00,30.00,0.08,-0.72,-0.10,84,188,199 ,84
1887,244.00,-568.00,16736.00,0.11,-0.36,10.09,65.00,20.00,34.00,-0.05,0.01,0.20,91,140,185 ,
2586,136.00,-592.00,16880.00,0.07,-0.35,10.10,64.00,17.00,30.00,-0.17,-0.05,-0.04,90,139,187 ,
3287,136.00,-544.00,16788.00,0.13,-0.38,10.10,66.00,16.00,33.00,-0.05,-0.05,0.08,90,143,185 ,
3987,288.00,-572.00,16780.00,0.09,-0.34,9.98,63.00,20.00,31.00,-0.11,-0.05,-0.04,85,144,186 ,
4687,160.00,-532.00,16844.00,0.10,-0.31,10.01,69.00,19.00,30.00,0.20,0.07,0.08,89,142,184 ,
5387,160.00,-644.00,16696.00,0.07,-0.33,10.05,66.00,17.00,31.00,0.14,-0.17,0.08,89,141,185 ,
6086,124.00,-672.00,16744.00,0.08,-0.38,10.14,65.00,18.00,31.00,0.14,0.01,0.32,89,142,186 ,
6787,156.00,-568.00,16912.00,0.12,-0.33,10.05,64.00,19.00,33.00,-0.11,0.13,-0.04,87,142,189 ,
7486,144.00,-468.00,16912.00,0.08,-0.37,10.09,65.00,19.00,32.00,-0.11,0.07,-0.04,90,144,187 ,
8187,136.00,-592.00,16888.00,0.08,-0.33,10.12,66.00,16.00,31.00,0.01,-0.23,-0.04,87,145,183 ,
8886,128.00,-600.00,16948.00,0.14,-0.33,10.15,66.00,19.00,30.00,0.20,0.19,0.02,89,144,184 ,
9586,168.00,-620.00,16936.00,0.11,-0.35,10.07,67.00,15.00,33.00,0.08,0.01,-0.04,87,146,183 ,
10286,144.00,-572.00,16936.00,0.08,-0.36,10.15,65.00,22.00,32.00,-0.11,-0.05,0.08,88,146,185 ,
button pressed
695,124.00,-608.00,16852.00,0.10,-0.42,10.03,68.00,21.00,31.00,0.01,-0.11,-0.10,95,167,195 ,
796,-124.00,-896.00,15080.00,-0.07,-0.54,9.02,1.00,0.00,22.00,-4.01,-7.06,-1.32,91,150,192 ,666
809,360.00,-556.00,16004.00,-0.04,-0.28,9.88,64.00,35.00,30.00,-0.11,0.74,-0.10,79,104,175 ,
1509,140.00,-536.00,16868.00,0.11,-0.32,10.03,65.00,21.00,30.00,0.01,0.13,-0.17,91,107,173 ,
2209,172.00,-588.00,16728.00,0.04,-0.31,10.00,65.00,15.00,28.00,-0.11,-0.11,-0.04,86,136,182 ,
2909,132.00,-560.00,16968.00,0.14,-0.33,10.05,66.00,21.00,31.00,0.08,0.13,0.08,88,142,184 ,
3609,164.00,-460.00,16824.00,0.07,-0.34,10.10,65.00,18.00,31.00,-0.23,-0.05,0.14,90,143,186 ,
4309,52.00,-584.00,16936.00,0.07,-0.33,10.19,67.00,19.00,30.00,-0.05,-0.05,-0.04,89,144,186 ,
5008,240.00,-432.00,16868.00,0.12,-0.30,10.12,65.00,17.00,28.00,0.01,-0.11,0.02,92,144,185 ,
5709,96.00,-532.00,16796.00,0.07,-0.34,10.07,68.00,18.00,29.00,0.01,-0.17,-0.10,87,143,185 ,
6408,156.00,-652.00,16544.00,0.07,-0.39,10.02,66.00,18.00,33.00,0.01,0.25,0.20,91,144,186 ,
7109,144.00,-620.00,16916.00,0.06,-0.37,10.13,65.00,18.00,30.00,-0.05,-0.17,-0.04,89,144,185 ,
7808,152.00,-644.00,16768.00,0.07,-0.33,10.02,65.00,19.00,33.00,0.08,-0.11,0.14,91,143,183 ,
8508,140.00,-544.00,16784.00,0.11,-0.35,10.05,66.00,19.00,31.00,-0.11,0.19,-0.04,88,145,184 ,
9208,164.00,-632.00,16868.00,0.06,-0.37,10.06,65.00,21.00,31.00,0.14,0.13,-0.10,88,140,183 ,
9908,64.00,-508.00,16664.00,0.10,-0.28,10.05,66.00,15.00,30.00,-0.05,-0.17,-0.04,91,142,184 ,
10608,84.00,-600.00,16752.00,0.11,-0.31,10.07,63.00,19.00,31.00,-0.11,-0.05,0.08,93,142,186 ,
button pressed
697,216.00,-536.00,16880.00,0.09,-0.36,10.00,65.00,20.00,30.00,0.01,0.01,0.08,97,183,195 ,
1396,208.00,-556.00,16708.00,0.07,-0.33,10.07,68.00,19.00,31.00,-0.17,0.01,0.14,95,161,190 ,
1558,-48.00,-800.00,16932.00,0.19,-0.39,9.39,69.00,-1.00,29.00,0.08,0.19,0.02,95,153,188 ,1192
1578,-48.00,-764.00,15712.00,0.38,-0.39,9.09,66.00,21.00,35.00,-0.23,-0.66,0.20,96,131,181 ,746
2279,52.00,-540.00,16764.00,0.08,-0.34,10.06,66.00,19.00,30.00,-0.05,0.01,-0.04,93,114,170 ,
2979,136.00,-652.00,16876.00,0.05,-0.39,10.08,68.00,17.00,32.00,0.14,0.01,0.08,97,143,183 ,
3679,168.00,-568.00,16888.00,0.09,-0.31,10.11,67.00,18.00,35.00,0.08,-0.05,0.26,96,149,186 ,
4379,56.00,-544.00,16920.00,0.07,-0.31,10.07,64.00,22.00,29.00,0.01,0.19,-0.10,99,150,186 ,
5078,100.00,-552.00,16856.00,0.09,-0.35,10.11,65.00,16.00,31.00,-0.05,-0.11,0.14,99,150,186 ,
5779,180.00,-576.00,17008.00,0.06,-0.29,10.02,66.00,25.00,30.00,0.01,0.38,0.14,96,149,186 ,
6478,132.00,-600.00,16900.00,0.10,-0.39,10.06,64.00,18.00,34.00,0.08,0.07,0.14,93,147,185 ,
7179,68.00,-508.00,16828.00,0.11,-0.35,10.10,65.00,22.00,31.00,-0.11,0.19,-0.04,98,150,186 ,
7878,96.00,-532.00,16800.00,0.06,-0.39,10.05,66.00,17.00,30.00,0.08,-0.17,0.08,99,147,186 ,
8578,124.00,-468.00,16840.00,0.10,-0.35,10.03,67.00,20.00,35.00,0.01,-0.05,0.20,95,148,186 ,
9278,56.00,-604.00,16876.00,0.05,-0.39,10.04,66.00,20.00,29.00,0.08,0.07,0.14,94,148,185 ,
9978,184.00,-544.00,16716.00,0.06,-0.35,10.05,70.00,18.00,36.00,0.01,-0.05,0.14,94,147,184 ,
